"row_id","fofId","mass","np","m.np"
82681,416000739978,52891398144,386,386
82682,416000970958,38914998272,284,284
82683,416000730088,53713600512,392,392
82684,416000728408,53850599424,393,393
82685,416000228358,198137004032,1446,1446
82686,416000483428,85503303680,624,624
82687,416001106678,33571000320,245,245
82688,416000020578,2719390105600,19846,19846
82689,416001267628,28775100416,210,210
82690,416000583478,69197398016,505,505
82691,416000933458,40696299520,297,297
82692,416000771838,50424999936,368,368
82693,416000246418,182105997312,1329,1329
82694,416000681148,58098401280,424,424
82695,416001068138,34941198336,255,255
82696,416000100378,494657994752,3610,3610
82697,416001060668,35215298560,257,257
82698,416000076688,664158011392,4847,4847
82699,416001294828,28089999360,205,205
82700,416000372998,114551996416,836,836
82701,416000127168,380516990976,2777,2777
82702,416000925138,41107300352,300,300
82703,416000236838,190464000000,1390,1390
82704,416000618128,64812601344,473,473
82705,416000616978,64949600256,474,474
82706,416000371418,115100999680,840,840
82707,416001231618,29734299648,217,217
82708,416000813118,47547498496,347,347
82709,416001042728,35900399616,262,262
82710,416000337398,128117997568,935,935
82711,416000908818,41929498624,306,306
82712,416000276578,159908003840,1167,1167
82713,416000573278,70567600128,515,515
82714,416001021678,36722601984,268,268
82715,416001161168,31789699072,232,232
82716,416000280048,157715005440,1151,1151
82717,416000944608,40148201472,293,293
82718,416000558868,72622997504,530,530
82719,416000883038,43299700736,316,316
82720,416000885768,43162701824,315,315
82721,416000299838,146204999680,1067,1067
82722,416000759008,51384201216,375,375
82723,416000100548,493699006464,3603,3603
82724,416001241638,29460299776,215,215
82725,416000108448,453550997504,3310,3310
82726,416000746728,52343398400,382,382
82727,416000381838,111538003968,814,814
82728,416001083248,34393100288,251,251
82729,416001202298,30556499968,223,223
82730,416000477218,86736502784,633,633
82731,416000806948,47958601728,350,350
82732,416001289278,28227000320,206,206
82733,416000735048,53302501376,389,389
82734,416000647378,61524000768,449,449
82735,416001278348,28501100544,208,208
82736,416000455618,91395301376,667,667
82737,416001188078,30967500800,226,226
82738,416000691188,57139200000,417,417
82739,416000350528,122774003712,896,896
82740,416001106638,33571000320,245,245
82741,416000005668,9830549946368,71743,71743
82742,416000735038,53302501376,389,389
82743,416000986338,38229798912,279,279
82744,416001106688,33571000320,245,245
82745,416000676828,58509500416,427,427
82746,416000132048,365032996864,2664,2664
82747,416000821508,46999400448,343,343
82748,416000808968,47821500416,349,349
82749,416000143258,333655015424,2435,2435
82750,416000229708,196903993344,1437,1437
82751,416000357728,120033001472,876,876
82752,416001122938,33022900224,241,241
82753,416000377798,112908001280,824,824
82754,416000637168,62620200960,457,457
82755,416000268498,165388992512,1207,1207
82756,416001257158,29049200640,212,212
82757,416000187668,246643998720,1800,1800
82758,416000640938,62209101824,454,454
82759,416001268338,28775100416,210,210
82760,416000996468,37818798080,276,276
82761,416000893348,42751598592,312,312
82762,416000419598,100301996032,732,732
82763,416000866628,44258902016,323,323
82764,416000983248,38366900224,280,280
82765,416000914208,41655398400,304,304
82766,416000268688,165252005888,1206,1206
82767,416001118788,33159899136,242,242
82768,416000885778,43162701824,315,315
82769,416000194398,237052002304,1730,1730
82770,416001114728,33296900096,243,243
82771,416000086338,583176028160,4256,4256
82772,416000111468,439848992768,3210,3210
82773,416000201508,227734994944,1662,1662
82774,416001251928,29186199552,213,213
82775,416000008878,6335870009344,46239,46239
82776,416000682598,57961398272,423,423
82777,416000547808,74267303936,542,542
82778,416001317468,27541899264,201,201
82779,416000962068,39325999104,287,287
82780,416000836628,46040199168,336,336
82781,416000808988,47821500416,349,349
82782,416000385588,110305001472,805,805
82783,416000073448,697043976192,5087,5087
82784,416000264608,168129003520,1227,1227
82785,416000973988,38777901056,283,283
82786,416000964998,39189000192,286,286
82787,416001152398,32063700992,234,234
82788,416000071778,714308976640,5213,5213
82789,416000306558,142642003968,1041,1041
82790,416000249078,179912998912,1313,1313
82791,416000914578,41655398400,304,304
82792,416000235798,191423004672,1397,1397
82793,416000796768,48643698688,355,355
82794,416000610178,65771700224,480,480
82795,416000953228,39737098240,290,290
82796,416000046358,1153610022912,8419,8419
82797,416000817588,47273398272,345,345
82798,416000191768,240752001024,1757,1757
82799,416000502188,81940602880,598,598
82800,416001227328,29871300608,218,218
82801,416000238378,189094002688,1380,1380
82802,416000811308,47684501504,348,348
82803,416001087608,34256099328,250,250
82804,416000859198,44670001152,326,326
82805,416001174928,31378599936,229,229
82806,416001301188,27953000448,204,204
82807,416000260848,170869997568,1247,1247
82808,416000470148,88243798016,644,644
82809,416001207118,30419400704,222,222
82810,416001169778,31515600896,230,230
82811,416000462468,89888096256,656,656
82812,416000581358,69471404032,507,507
82813,416001236638,29597300736,216,216
82814,416001032268,36311498752,265,265
82815,416000035978,1508090052608,11006,11006
82816,416000596048,67553099776,493,493
82817,416001122928,33022900224,241,241
82818,416001241648,29460299776,215,215
82819,416000180088,258427994112,1886,1886
82820,416001098778,33845000192,247,247
82821,416001211908,30282399744,221,221
82822,416001197518,30693500928,224,224
82823,416000787008,49328799744,360,360
82824,416000334368,129488003072,945,945
82825,416000089578,559881977856,4086,4086
82826,416000118178,412581003264,3011,3011
82827,416000200948,228419993600,1667,1667
82828,416000337118,128255000576,936,936
82829,416000912058,41792499712,305,305
82830,416001179488,31241601024,228,228
82831,416000843268,45629198336,333,333
82832,416000588638,68512198656,500,500
82833,416001193428,30830499840,225,225
82834,416001289288,28227000320,206,206
82835,416000475908,87010500608,635,635
82836,416000501428,82077696000,599,599
82837,416000992818,37955801088,277,277
82838,416001295628,28089999360,205,205
82839,416000852358,45081100288,329,329
82840,416000942138,40285200384,294,294
82841,416000868658,44121899008,322,322
82842,416000227028,199508000768,1456,1456
82843,416001202308,30556499968,223,223
82844,416000008668,6482489769984,47309,47309
82845,416001283828,28364099584,207,207
82846,416000983668,38366900224,280,280
82847,416000183728,252535996416,1843,1843
82848,416001157078,31926700032,233,233
82849,416000245278,183065001984,1336,1336
82850,416001029018,36448501760,266,266
82851,416000295528,148672004096,1085,1085
82852,416001178808,31241601024,228,228
82853,416000284488,154974994432,1131,1131
82854,416000018888,2972059959296,21690,21690
82855,416000466908,88928903168,649,649
82856,416000996218,37818798080,276,276
82857,416000857058,44807000064,327,327
82858,416000120008,405455011840,2959,2959
82859,416000559958,72486002688,529,529
82860,416001161408,31789699072,232,232
82861,416000033888,1607710015488,11733,11733
82862,416000572358,70704603136,516,516
82863,416000866298,44258902016,323,323
82864,416001174538,31378599936,229,229
82865,416001148158,32200800256,235,235
82866,416001231628,29734299648,217,217
82867,416000195348,235819008000,1721,1721
82868,416000476658,86873497600,634,634
82869,416000596178,67553099776,493,493
82870,416000250258,178953994240,1306,1306
82871,416000728398,53850599424,393,393
82872,416000221508,204989005824,1496,1496
82873,416000802798,48232599552,352,352
82874,416000141628,337902010368,2466,2466
82875,416000675378,58646499328,428,428
82876,416001300428,27953000448,204,204
82877,416000875888,43710799872,319,319
82878,416000936318,40559198208,296,296
82879,416000050848,1044669988864,7624,7624
82880,416000140148,341739012096,2494,2494
82881,416000353068,121814999040,889,889
82882,416000543358,74952400896,547,547
82883,416000373408,114415001600,835,835
82884,416000541608,75226398720,549,549
82885,416000600428,67005001728,489,489
82886,416000457408,90984300544,664,664
82887,416000798778,48506699776,354,354
82888,416000570358,70978699264,518,518
82889,416001188138,30967500800,226,226
82890,416000100358,494794997760,3611,3611
82891,416000412058,102357000192,747,747
82892,416000273228,162100002816,1183,1183
82893,416000089748,558786019328,4078,4078
82894,416000764438,50973097984,372,372
82895,416001183448,31104600064,227,227
82896,416000323048,134557999104,982,982
82897,416000760828,51247198208,374,374
82898,416000365448,117156003840,855,855
82899,416000448378,93039599616,679,679
82900,416000354118,121403998208,886,886
82901,416000906108,42066501632,307,307
82902,416001136008,32611799040,238,238
82903,416000176518,264183005184,1928,1928
82904,416000922288,41244401664,301,301
82905,416000743278,52617400320,384,384
82906,416001165488,31652700160,231,231
82907,416000084708,595371032576,4345,4345
82908,416000956338,39600099328,289,289
82909,416000401668,105372000256,769,769
82910,416001061168,35215298560,257,257
82911,416000081478,621816971264,4538,4538
82912,416000990078,38092800000,278,278
82913,416000948168,40011100160,292,292
82914,416000859518,44670001152,326,326
82915,416000857238,44807000064,327,327
82916,416001306728,27815999488,203,203
82917,416001312488,27678900224,202,202
82918,416000239148,188409004032,1375,1375
82919,416000510508,80433397760,587,587
82920,416000249068,179912998912,1313,1313
82921,416001091508,34119100416,249,249
82922,416000374988,113866997760,831,831
82923,416000968358,39052001280,285,285
82924,416000005178,10711499538432,78172,78172
82925,416000746978,52343398400,382,382
82926,416000261428,170458005504,1244,1244
82927,416000046528,1149220028416,8387,8387
82928,416000669998,59194601472,432,432
82929,416000920188,41381400576,302,302
82930,416001119308,33159899136,242,242
82931,416000637338,62620200960,457,457
82932,416000027688,1993569992704,14549,14549
82933,416000303178,144423993344,1054,1054
82934,416000500778,82214699008,600,600
82935,416000622868,64264499200,469,469
82936,416000661858,60016701440,438,438
82937,416000873828,43847798784,320,320
82938,416000980578,38503899136,281,281
82939,416000634938,62894198784,459,459
82940,416000993258,37955801088,277,277
82941,416000418608,100576002048,734,734
82942,416001273678,28638099456,209,209
82943,416001018998,36859600896,269,269
82944,416000212508,214717005824,1567,1567
82945,416000505318,81392500736,594,594
82946,416000836908,46040199168,336,336
82947,416000211178,216225005568,1578,1578
82948,416000047848,1114690027520,8135,8135
82949,416000562828,72074903552,526,526
82950,416000841338,45766201344,334,334
82951,416000553488,73445097472,536,536
82952,416000290598,151411998720,1105,1105
82953,416000461318,90162102272,658,658
82954,416000526478,77692903424,567,567
82955,416001025818,36585500672,267,267
82956,416000237308,190053007360,1387,1387
82957,416000096338,517815992320,3779,3779
82958,416000519908,78789099520,575,575
82959,416000315608,138121003008,1008,1008
82960,416000741988,52754399232,385,385
82961,416000064988,799126978560,5832,5832
82962,416000508978,80707403776,589,589
82963,416000850338,45218099200,330,330
82964,416000472768,87695704064,640,640
82965,416000922678,41244401664,301,301
82966,416000051128,1038509998080,7579,7579
82967,416001076108,34667200512,253,253
82968,416000852558,45081100288,329,329
82969,416000042968,1249799962624,9121,9121
82970,416001312938,27678900224,202,202
82971,416001318298,27541899264,201,201
82972,416000340308,126885003264,926,926
82973,416001263148,28912199680,211,211
82974,416000604958,66456899584,485,485
82975,416001284958,28364099584,207,207
82976,416001115608,33296900096,243,243
82977,416000006468,8645289967616,63093,63093
82978,416000258858,172376997888,1258,1258
82979,416000942578,40285200384,294,294
82980,416000107198,459580014592,3354,3354
82981,416000072038,711567998976,5193,5193
82982,416000449648,92765601792,677,677
82983,416000654048,60838899712,444,444
82984,416000667218,59468599296,434,434
82985,416000554428,73308102656,535,535
82986,416000801098,48369598464,353,353
82987,416000678438,58372399104,426,426
82988,416000062768,829545971712,6054,6054
82989,416000427988,98109497344,716,716
82990,416000612528,65497698304,478,478
82991,416000546148,74541301760,544,544
82992,416001079868,34530201600,252,252
82993,416000129198,373939994624,2729,2729
82994,416001188718,30967500800,226,226
82995,416000228138,198410993664,1448,1448
82996,416000703468,56042999808,409,409
82997,416000072538,706498002944,5156,5156
82998,416001306788,27815999488,203,203
82999,416001091548,34119100416,249,249
83000,416000338398,127706996736,932,932
83001,416000414118,101808996352,743,743
83002,416000736988,53165498368,388,388
83003,416001161718,31789699072,232,232
83004,416001217368,30145400832,220,220
83005,416000042328,1269389983744,9264,9264
83006,416000114488,427516002304,3120,3120
83007,416001107258,33571000320,245,245
83008,416000171448,273090002944,1993,1993
83009,416000165328,284463005696,2076,2076
