#OK
#SQL= select fofID, mass, np from miniMDR1..FOF as m where m.snapnum = 85 order by np desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 10:38:29.711 CEST
#QUERYTIME 55 millisec
#COLUMN 1 name=fofID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
fofID,mass,np
85003794755,9.1570504E11,105
85003794718,9.1570504E11,105
85003794725,9.1570504E11,105
85003794719,9.1570504E11,105
85003794720,9.1570504E11,105
85003794722,9.1570504E11,105
85003794724,9.1570504E11,105
85003791557,9.1570504E11,105
85003794726,9.1570504E11,105
85003794749,9.1570504E11,105
85003794721,9.1570504E11,105
85003794748,9.1570504E11,105
85003794750,9.1570504E11,105
85003794723,9.1570504E11,105
85003795263,9.1570504E11,105
85003795202,9.1570504E11,105
85003794751,9.1570504E11,105
85003794727,9.1570504E11,105
85003794756,9.1570504E11,105
85003795167,9.1570504E11,105
85003824701,9.0698403E11,104
85003825063,9.0698403E11,104
85003825085,9.0698403E11,104
85003828696,9.0698403E11,104
85003825091,9.0698403E11,104
85003825087,9.0698403E11,104
85003825089,9.0698403E11,104
85003825088,9.0698403E11,104
85003825086,9.0698403E11,104
85003825090,9.0698403E11,104
85003828802,9.0698403E11,104
85003828803,9.0698403E11,104
85003824702,9.0698403E11,104
85003828806,9.0698403E11,104
85003828233,9.0698403E11,104
85003828683,9.0698403E11,104
85003825122,9.0698403E11,104
85003828235,9.0698403E11,104
85003825114,9.0698403E11,104
85003825113,9.0698403E11,104
85003828229,9.0698403E11,104
85003825117,9.0698403E11,104
85003825115,9.0698403E11,104
85003825121,9.0698403E11,104
85003825116,9.0698403E11,104
85003825118,9.0698403E11,104
85003828228,9.0698403E11,104
85003825119,9.0698403E11,104
85003828695,9.0698403E11,104
85003825120,9.0698403E11,104
85003828698,9.0698403E11,104
85003828230,9.0698403E11,104
85003828685,9.0698403E11,104
85003828245,9.0698403E11,104
85003825124,9.0698403E11,104
85003828652,9.0698403E11,104
85003828227,9.0698403E11,104
85003858954,8.9826302E11,103
85003858955,8.9826302E11,103
85003862958,8.9826302E11,103
85003863073,8.9826302E11,103
85003862956,8.9826302E11,103
85003863069,8.9826302E11,103
85003859343,8.9826302E11,103
85003856076,8.9826302E11,103
85003859351,8.9826302E11,103
85003859346,8.9826302E11,103
85003862966,8.9826302E11,103
85003862504,8.9826302E11,103
85003859376,8.9826302E11,103
85003859284,8.9826302E11,103
85003862497,8.9826302E11,103
85003862498,8.9826302E11,103
85003859375,8.9826302E11,103
85003862505,8.9826302E11,103
85003862501,8.9826302E11,103
85003862499,8.9826302E11,103
85003859373,8.9826302E11,103
85003862527,8.9826302E11,103
85003863036,8.9826302E11,103
85003863037,8.9826302E11,103
85003862500,8.9826302E11,103
85003862503,8.9826302E11,103
85003862502,8.9826302E11,103
85003859374,8.9826302E11,103
85003859377,8.9826302E11,103
85003859383,8.9826302E11,103
85003859382,8.9826302E11,103
85003893791,8.8954202E11,102
85003897530,8.8954202E11,102
85003893416,8.8954202E11,102
85003893434,8.8954202E11,102
85003893787,8.8954202E11,102
85003893788,8.8954202E11,102
85003893789,8.8954202E11,102
85003897526,8.8954202E11,102
85003897540,8.8954202E11,102
85003897538,8.8954202E11,102
85003897064,8.8954202E11,102
85003897059,8.8954202E11,102
85003897058,8.8954202E11,102
85003897637,8.8954202E11,102
85003897534,8.8954202E11,102
85003893826,8.8954202E11,102
85003897646,8.8954202E11,102
85003897066,8.8954202E11,102
85003893822,8.8954202E11,102
85003897057,8.8954202E11,102
85003897054,8.8954202E11,102
85003893824,8.8954202E11,102
85003897053,8.8954202E11,102
85003897638,8.8954202E11,102
85003893823,8.8954202E11,102
85003897055,8.8954202E11,102
85003893825,8.8954202E11,102
85003897635,8.8954202E11,102
85003897056,8.8954202E11,102
85003897600,8.8954202E11,102
85003897609,8.8954202E11,102
85003897060,8.8954202E11,102
85003897502,8.8954202E11,102
85003897075,8.8954202E11,102
85003893829,8.8954202E11,102
85003929021,8.8082101E11,101
85003932793,8.8082101E11,101
85003928628,8.8082101E11,101
85003929019,8.8082101E11,101
85003932795,8.8082101E11,101
85003929020,8.8082101E11,101
85003932911,8.8082101E11,101
85003932912,8.8082101E11,101
85003928629,8.8082101E11,101
85003929024,8.8082101E11,101
85003932356,8.8082101E11,101
85003932909,8.8082101E11,101
85003932374,8.8082101E11,101
85003929023,8.8082101E11,101
85003929061,8.8082101E11,101
85003929059,8.8082101E11,101
85003932355,8.8082101E11,101
85003932354,8.8082101E11,101
85003929060,8.8082101E11,101
85003932922,8.8082101E11,101
85003932375,8.8082101E11,101
85003929052,8.8082101E11,101
85003932348,8.8082101E11,101
85003929053,8.8082101E11,101
85003932353,8.8082101E11,101
85003932347,8.8082101E11,101
85003929054,8.8082101E11,101
85003929055,8.8082101E11,101
85003929056,8.8082101E11,101
85003932352,8.8082101E11,101
85003929058,8.8082101E11,101
85003932349,8.8082101E11,101
85003929057,8.8082101E11,101
85003932350,8.8082101E11,101
85003932372,8.8082101E11,101
85003932351,8.8082101E11,101
85003932378,8.8082101E11,101
85003965609,8.721E11,100
85003969578,8.721E11,100
85003965608,8.721E11,100
85003969579,8.721E11,100
85003969683,8.721E11,100
85003965219,8.721E11,100
85003965221,8.721E11,100
85003965610,8.721E11,100
85003965612,8.721E11,100
85003965611,8.721E11,100
85003965218,8.721E11,100
85003965220,8.721E11,100
85003965222,8.721E11,100
85003969573,8.721E11,100
85003965649,8.721E11,100
85003965648,8.721E11,100
85003969066,8.721E11,100
85003969067,8.721E11,100
85003965642,8.721E11,100
85003969069,8.721E11,100
85003969068,8.721E11,100
85003965643,8.721E11,100
85003969071,8.721E11,100
85003965646,8.721E11,100
85003965617,8.721E11,100
85003969070,8.721E11,100
85003965645,8.721E11,100
85003965644,8.721E11,100
85003965647,8.721E11,100
85003969089,8.721E11,100
85003969656,8.721E11,100
85003965651,8.721E11,100
85004001665,8.63379E11,99
85003998639,8.63379E11,99
85004002094,8.63379E11,99
85004006114,8.63379E11,99
85004001666,8.63379E11,99
85004002091,8.63379E11,99
85004002089,8.63379E11,99
85004002088,8.63379E11,99
85004002093,8.63379E11,99
85004002090,8.63379E11,99
85004001667,8.63379E11,99
85004001670,8.63379E11,99
85003998642,8.63379E11,99
85004001674,8.63379E11,99
85004001671,8.63379E11,99
85003998641,8.63379E11,99
85004005536,8.63379E11,99
85004006131,8.63379E11,99
85004002129,8.63379E11,99
85004005993,8.63379E11,99
85004002011,8.63379E11,99
85004002125,8.63379E11,99
85004002013,8.63379E11,99
85004005994,8.63379E11,99
85004002124,8.63379E11,99
85004006117,8.63379E11,99
85004005532,8.63379E11,99
85004005550,8.63379E11,99
85004002128,8.63379E11,99
85004006138,8.63379E11,99
85004002126,8.63379E11,99
85004002122,8.63379E11,99
85004006079,8.63379E11,99
85004005534,8.63379E11,99
85004006006,8.63379E11,99
85004005533,8.63379E11,99
85004002123,8.63379E11,99
85004002127,8.63379E11,99
85004002012,8.63379E11,99
85004005569,8.63379E11,99
85004002131,8.63379E11,99
85004039688,8.5465799E11,98
85004039683,8.5465799E11,98
85004044018,8.5465799E11,98
85004039684,8.5465799E11,98
85004039250,8.5465799E11,98
85004044017,8.5465799E11,98
85004039252,8.5465799E11,98
85004039251,8.5465799E11,98
85004039685,8.5465799E11,98
85004039276,8.5465799E11,98
85004039686,8.5465799E11,98
85004039690,8.5465799E11,98
85004039689,8.5465799E11,98
85004043896,8.5465799E11,98
85004039692,8.5465799E11,98
85004039253,8.5465799E11,98
85004039255,8.5465799E11,98
85004039254,8.5465799E11,98
85004039256,8.5465799E11,98
85004039280,8.5465799E11,98
85004039700,8.5465799E11,98
85004044023,8.5465799E11,98
85004039696,8.5465799E11,98
85004044019,8.5465799E11,98
85004043386,8.5465799E11,98
85004039738,8.5465799E11,98
85004039733,8.5465799E11,98
85004043893,8.5465799E11,98
85004043379,8.5465799E11,98
85004043382,8.5465799E11,98
85004043380,8.5465799E11,98
85004043381,8.5465799E11,98
85004043394,8.5465799E11,98
85004039734,8.5465799E11,98
85004039735,8.5465799E11,98
85004043384,8.5465799E11,98
85004043902,8.5465799E11,98
85004039736,8.5465799E11,98
85004043903,8.5465799E11,98
85004043904,8.5465799E11,98
85004043383,8.5465799E11,98
85004043410,8.5465799E11,98
85004043399,8.5465799E11,98
85004039737,8.5465799E11,98
85004043385,8.5465799E11,98
85004043405,8.5465799E11,98
85004043404,8.5465799E11,98
85004043982,8.5465799E11,98
85004077703,8.4593698E11,97
85004078099,8.4593698E11,97
85004078143,8.4593698E11,97
85004077701,8.4593698E11,97
85004078141,8.4593698E11,97
85004078142,8.4593698E11,97
85004074535,8.4593698E11,97
85004081706,8.4593698E11,97
85004082180,8.4593698E11,97
85004081727,8.4593698E11,97
85004081704,8.4593698E11,97
85004078166,8.4593698E11,97
85004082306,8.4593698E11,97
85004081701,8.4593698E11,97
85004078167,8.4593698E11,97
85004081702,8.4593698E11,97
85004078170,8.4593698E11,97
85004078168,8.4593698E11,97
85004081728,8.4593698E11,97
85004081703,8.4593698E11,97
85004078169,8.4593698E11,97
85004082195,8.4593698E11,97
85004081705,8.4593698E11,97
85004078171,8.4593698E11,97
85004081733,8.4593698E11,97
85004116734,8.3721598E11,96
85004116755,8.3721598E11,96
85004117209,8.3721598E11,96
85004117145,8.3721598E11,96
85004121425,8.3721598E11,96
85004117146,8.3721598E11,96
85004116761,8.3721598E11,96
85004117147,8.3721598E11,96
85004121533,8.3721598E11,96
85004121534,8.3721598E11,96
85004117153,8.3721598E11,96
85004117210,8.3721598E11,96
85004113452,8.3721598E11,96
85004120930,8.3721598E11,96
85004117201,8.3721598E11,96
85004121553,8.3721598E11,96
85004117202,8.3721598E11,96
85004120929,8.3721598E11,96
85004117197,8.3721598E11,96
85004120927,8.3721598E11,96
85004117184,8.3721598E11,96
85004120928,8.3721598E11,96
85004117186,8.3721598E11,96
85004117185,8.3721598E11,96
85004117188,8.3721598E11,96
85004117187,8.3721598E11,96
85004120943,8.3721598E11,96
85004117189,8.3721598E11,96
85004120922,8.3721598E11,96
85004120942,8.3721598E11,96
85004117190,8.3721598E11,96
85004120923,8.3721598E11,96
85004120924,8.3721598E11,96
85004121434,8.3721598E11,96
85004121435,8.3721598E11,96
85004117193,8.3721598E11,96
85004117196,8.3721598E11,96
85004117199,8.3721598E11,96
85004117191,8.3721598E11,96
85004117072,8.3721598E11,96
85004117192,8.3721598E11,96
85004120925,8.3721598E11,96
85004117194,8.3721598E11,96
85004117198,8.3721598E11,96
85004121456,8.3721598E11,96
85004117195,8.3721598E11,96
85004121505,8.3721598E11,96
85004120926,8.3721598E11,96
85004120953,8.3721598E11,96
85004117200,8.3721598E11,96
85004121389,8.3721598E11,96
85004117206,8.3721598E11,96
85004120955,8.3721598E11,96
85004157238,8.2849497E11,95
85004161555,8.2849497E11,95
85004161545,8.2849497E11,95
85004161689,8.2849497E11,95
85004161701,8.2849497E11,95
85004161049,8.2849497E11,95
85004161547,8.2849497E11,95
85004161042,8.2849497E11,95
85004161044,8.2849497E11,95
85004157318,8.2849497E11,95
85004157311,8.2849497E11,95
85004157317,8.2849497E11,95
85004157178,8.2849497E11,95
85004157316,8.2849497E11,95
85004161020,8.2849497E11,95
85004161017,8.2849497E11,95
85004161023,8.2849497E11,95
85004161018,8.2849497E11,95
85004157179,8.2849497E11,95
85004161021,8.2849497E11,95
85004161032,8.2849497E11,95
85004161022,8.2849497E11,95
85004161688,8.2849497E11,95
85004157312,8.2849497E11,95
85004157315,8.2849497E11,95
85004157314,8.2849497E11,95
85004157313,8.2849497E11,95
85004161043,8.2849497E11,95
85004161035,8.2849497E11,95
85004161019,8.2849497E11,95
85004161654,8.2849497E11,95
85004157321,8.2849497E11,95
85004161517,8.2849497E11,95
85004161648,8.2849497E11,95
85004198091,8.1977396E11,94
85004197655,8.1977396E11,94
85004197659,8.1977396E11,94
85004198095,8.1977396E11,94
85004202551,8.1977396E11,94
85004202429,8.1977396E11,94
85004197656,8.1977396E11,94
85004202426,8.1977396E11,94
85004198092,8.1977396E11,94
85004198093,8.1977396E11,94
85004197658,8.1977396E11,94
85004198100,8.1977396E11,94
85004202420,8.1977396E11,94
85004198101,8.1977396E11,94
85004194259,8.1977396E11,94
85004202556,8.1977396E11,94
85004198099,8.1977396E11,94
85004202545,8.1977396E11,94
85004198136,8.1977396E11,94
85004202421,8.1977396E11,94
85004201953,8.1977396E11,94
85004201928,8.1977396E11,94
85004198124,8.1977396E11,94
85004201927,8.1977396E11,94
85004198125,8.1977396E11,94
85004198133,8.1977396E11,94
85004198128,8.1977396E11,94
85004198126,8.1977396E11,94
85004198127,8.1977396E11,94
85004201932,8.1977396E11,94
85004201929,8.1977396E11,94
85004201930,8.1977396E11,94
85004198130,8.1977396E11,94
85004198129,8.1977396E11,94
85004198134,8.1977396E11,94
85004198135,8.1977396E11,94
85004201931,8.1977396E11,94
85004202438,8.1977396E11,94
85004198131,8.1977396E11,94
85004198137,8.1977396E11,94
85004198022,8.1977396E11,94
85004198132,8.1977396E11,94
85004201950,8.1977396E11,94
85004201933,8.1977396E11,94
85004238788,8.1105296E11,93
85004243743,8.1105296E11,93
85004238767,8.1105296E11,93
85004239232,8.1105296E11,93
85004238806,8.1105296E11,93
85004243875,8.1105296E11,93
85004238768,8.1105296E11,93
85004243738,8.1105296E11,93
85004238769,8.1105296E11,93
85004243889,8.1105296E11,93
85004239236,8.1105296E11,93
85004239237,8.1105296E11,93
85004243212,8.1105296E11,93
85004243213,8.1105296E11,93
85004243750,8.1105296E11,93
85004243210,8.1105296E11,93
85004243211,8.1105296E11,93
85004243885,8.1105296E11,93
85004239261,8.1105296E11,93
85004243219,8.1105296E11,93
85004239260,8.1105296E11,93
85004243202,8.1105296E11,93
85004239151,8.1105296E11,93
85004239258,8.1105296E11,93
85004239254,8.1105296E11,93
85004243203,8.1105296E11,93
85004243208,8.1105296E11,93
85004243754,8.1105296E11,93
85004243205,8.1105296E11,93
85004243753,8.1105296E11,93
85004243204,8.1105296E11,93
85004239255,8.1105296E11,93
85004239259,8.1105296E11,93
85004243228,8.1105296E11,93
85004243206,8.1105296E11,93
85004243229,8.1105296E11,93
85004243207,8.1105296E11,93
85004243321,8.1105296E11,93
85004239256,8.1105296E11,93
85004239257,8.1105296E11,93
85004243214,8.1105296E11,93
85004243209,8.1105296E11,93
85004243716,8.1105296E11,93
85004239266,8.1105296E11,93
85004239265,8.1105296E11,93
85004286652,8.0233195E11,92
85004286665,8.0233195E11,92
85004286535,8.0233195E11,92
85004281843,8.0233195E11,92
85004281368,8.0233195E11,92
85004281844,8.0233195E11,92
85004286542,8.0233195E11,92
85004281367,8.0233195E11,92
85004277730,8.0233195E11,92
85004281856,8.0233195E11,92
85004286003,8.0233195E11,92
85004285979,8.0233195E11,92
85004285980,8.0233195E11,92
85004281852,8.0233195E11,92
85004285984,8.0233195E11,92
85004285981,8.0233195E11,92
85004281764,8.0233195E11,92
85004285978,8.0233195E11,92
85004286529,8.0233195E11,92
85004285988,8.0233195E11,92
85004285987,8.0233195E11,92
85004281879,8.0233195E11,92
85004281877,8.0233195E11,92
85004281878,8.0233195E11,92
85004286670,8.0233195E11,92
85004281880,8.0233195E11,92
85004286530,8.0233195E11,92
85004281881,8.0233195E11,92
85004285976,8.0233195E11,92
85004285977,8.0233195E11,92
85004286658,8.0233195E11,92
85004286657,8.0233195E11,92
85004285974,8.0233195E11,92
85004285972,8.0233195E11,92
85004285993,8.0233195E11,92
85004281882,8.0233195E11,92
85004281883,8.0233195E11,92
85004286533,8.0233195E11,92
85004285975,8.0233195E11,92
85004285973,8.0233195E11,92
85004286578,8.0233195E11,92
85004281884,8.0233195E11,92
85004281885,8.0233195E11,92
85004286630,8.0233195E11,92
85004281887,8.0233195E11,92
85004281886,8.0233195E11,92
85004330150,7.9361101E11,91
85004329992,7.9361101E11,91
85004329991,7.9361101E11,91
85004329990,7.9361101E11,91
85004325468,7.9361101E11,91
85004325469,7.9361101E11,91
85004325470,7.9361101E11,91
85004329986,7.9361101E11,91
85004330149,7.9361101E11,91
85004325005,7.9361101E11,91
85004321336,7.9361101E11,91
85004325042,7.9361101E11,91
85004330153,7.9361101E11,91
85004321338,7.9361101E11,91
85004329442,7.9361101E11,91
85004325472,7.9361101E11,91
85004329470,7.9361101E11,91
85004325475,7.9361101E11,91
85004329452,7.9361101E11,91
85004329451,7.9361101E11,91
85004325518,7.9361101E11,91
85004325511,7.9361101E11,91
85004329453,7.9361101E11,91
85004329454,7.9361101E11,91
85004325514,7.9361101E11,91
85004325513,7.9361101E11,91
85004329436,7.9361101E11,91
85004329438,7.9361101E11,91
85004325512,7.9361101E11,91
85004329469,7.9361101E11,91
85004329473,7.9361101E11,91
85004329437,7.9361101E11,91
85004325380,7.9361101E11,91
85004329457,7.9361101E11,91
85004325515,7.9361101E11,91
85004325517,7.9361101E11,91
85004325516,7.9361101E11,91
85004329471,7.9361101E11,91
85004325519,7.9361101E11,91
85004329468,7.9361101E11,91
85004329439,7.9361101E11,91
85004330151,7.9361101E11,91
85004329463,7.9361101E11,91
85004330120,7.9361101E11,91
85004329440,7.9361101E11,91
85004329441,7.9361101E11,91
85004330104,7.9361101E11,91
85004329959,7.9361101E11,91
85004329947,7.9361101E11,91
85004325381,7.9361101E11,91
85004329958,7.9361101E11,91
85004325526,7.9361101E11,91
85004329944,7.9361101E11,91
85004325525,7.9361101E11,91
85004329946,7.9361101E11,91
85004365066,7.8489E11,90
85004373911,7.8489E11,90
85004369262,7.8489E11,90
85004369266,7.8489E11,90
85004369264,7.8489E11,90
85004374051,7.8489E11,90
85004369267,7.8489E11,90
85004373900,7.8489E11,90
85004368819,7.8489E11,90
85004368820,7.8489E11,90
85004373341,7.8489E11,90
85004369269,7.8489E11,90
85004373337,7.8489E11,90
85004373336,7.8489E11,90
85004369306,7.8489E11,90
85004373350,7.8489E11,90
85004373902,7.8489E11,90
85004369301,7.8489E11,90
85004374056,7.8489E11,90
85004373329,7.8489E11,90
85004373334,7.8489E11,90
85004373330,7.8489E11,90
85004369302,7.8489E11,90
85004374050,7.8489E11,90
85004374071,7.8489E11,90
85004369305,7.8489E11,90
85004373356,7.8489E11,90
85004369303,7.8489E11,90
85004373333,7.8489E11,90
85004373916,7.8489E11,90
85004374049,7.8489E11,90
85004374047,7.8489E11,90
85004374044,7.8489E11,90
85004369188,7.8489E11,90
85004369304,7.8489E11,90
85004373331,7.8489E11,90
85004373364,7.8489E11,90
85004374019,7.8489E11,90
85004373332,7.8489E11,90
85004373335,7.8489E11,90
85004373368,7.8489E11,90
85004414096,7.76169E11,89
85004414097,7.76169E11,89
85004418887,7.76169E11,89
85004413591,7.76169E11,89
85004414098,7.76169E11,89
85004414101,7.76169E11,89
85004418888,7.76169E11,89
85004414106,7.76169E11,89
85004414099,7.76169E11,89
85004414055,7.76169E11,89
85004414102,7.76169E11,89
85004419059,7.76169E11,89
85004414100,7.76169E11,89
85004414103,7.76169E11,89
85004418877,7.76169E11,89
85004414105,7.76169E11,89
85004419056,7.76169E11,89
85004418878,7.76169E11,89
85004414110,7.76169E11,89
85004414147,7.76169E11,89
85004418287,7.76169E11,89
